,time,eke_ice,eke_acc,eke_full,tau_ice,tau_acc,taueff_ice,taueff_acc,w_ice,w_acc,weff_ice,sic_ice,aao,nino34,eke_ice_anom,eke_ice_std,eke_acc_anom,eke_acc_std,eke_full_anom,eke_full_std,tau_ice_anom,tau_ice_std,tau_acc_anom,tau_acc_std,taueff_ice_anom,taueff_ice_std,taueff_acc_anom,taueff_acc_std,w_ice_anom,w_ice_std,w_acc_anom,w_acc_std,weff_ice_anom,weff_ice_std,sic_ice_anom,sic_ice_std,aao_anom,aao_std,nino34_anom,nino34_std
93,2000-10-01,0.005000219,0.007341589,0.0067257136,0.05570582,0.07085418,0.040825382,0.072489746,-9.246429e-05,-3.5574376e-05,-8.9920555e-05,0.4502693,0.3168,26.02,-0.00039535481,-1.1656307,-0.000968351,-1.260272,-0.0008188663,-1.4141523,-0.0052313656,-0.512814,-0.0059672147,-0.65586644,-0.0034612305,-0.28920764,-0.0061206073,-0.65440315,-0.00010715445,-1.2995905,-5.05533e-05,-0.598051,-0.00010538761,-1.2749081,-0.0040265024,-0.20359829,0.46161875,0.4619152642784487,-0.6634375000000006,-0.7462661101926348
94,2000-11-01,0.0048097465,0.007737138,0.0068777767,0.040818527,0.06163669,0.02473221,0.0629459,-5.933263e-05,-3.086873e-05,-5.9716982e-05,0.37332436,-1.5815,25.92,-8.067908e-05,-0.23786733,-0.000794481,-1.0339868,-0.0005841912,-1.0088769,-0.01069444,-1.0483418,-0.0076207556,-0.8376098,-0.01512558,-1.2638375,-0.007785246,-0.83238304,-9.083423e-05,-1.1016557,-3.063544e-05,-0.36242062,-9.12549e-05,-1.1039401,0.0043973327,0.22234896,-1.7212625,-1.72236812863447,-0.7515624999999986,-0.8453933090029588
95,2000-12-01,0.003753446,0.008674775,0.006886037,0.02433262,0.0708368,0.014134137,0.071846984,4.1284315e-05,4.4626933e-05,4.008972e-05,0.21810275,-2.3544,25.68,-2.104207e-05,-0.062038604,0.00025050621,0.3260244,0.00013078935,0.22586836,-0.01667225,-1.6343273,0.0032019317,0.3519295,-0.020515433,-1.7141937,0.0028004348,0.29941708,4.517955e-06,0.054794643,3.2102023e-05,0.37977043,3.5261728e-06,0.042657223,0.0025654733,0.12972185,-2.1179870967741934,-2.1193475558451556,-0.873225806451611,-0.9822459928787106
96,2001-01-01,0.0035201341,0.008270863,0.0064364388,0.026957937,0.07460748,0.020387864,0.076100335,-4.723217e-06,0.00011233386,-4.413579e-06,0.113240585,-0.9588,25.81,0.00023741042,0.6999609,-0.0001752004,-0.2280166,1.8944498e-05,0.03271639,-0.011179667,-1.095907,0.0053298697,0.5858146,-0.012684012,-1.0598291,0.005327098,0.5695629,-4.0708077e-05,-0.49371567,4.9049522e-05,0.5802612,-4.1264204e-05,-0.4991865,0.015136085,0.765349,-0.840725,-0.8412650278189496,-0.6353125000000013,-0.7146297701467867
97,2001-02-01,0.0031613472,0.00861271,0.006449939,0.03754618,0.07224039,0.03022433,0.07365241,2.5935122e-05,0.00018170323,2.7205995e-05,0.081265636,-0.6224,26.12,-8.244626e-05,-0.24307755,-0.00021490641,-0.27969247,-0.00012856256,-0.22202292,-0.012892529,-1.2638134,0.005443521,0.5983062,-0.015215002,-1.2713093,0.0052300394,0.55918556,-3.3819837e-05,-0.41017374,8.178078e-05,0.96747553,-3.3756885e-05,-0.40836802,0.02291302,1.158586,-0.8076656249999999,-0.808184417596758,-0.5406249999999986,-0.6081207586590927
98,2001-03-01,0.0032316232,0.0084995115,0.006426395,0.052870076,0.06471846,0.044418503,0.06618486,7.3046904e-05,0.00014579957,7.4261705e-05,0.10267169,-1.6865,26.8,9.915279e-05,0.29233378,-1.5253201e-05,-0.019851387,6.835209e-05,0.11804151,-0.005756799,-0.56432056,-0.0035085753,-0.38563332,-0.0068172775,-0.5696265,-0.0037231073,-0.39806718,-3.5647565e-05,-0.43234077,-5.70633e-06,-0.06750651,-3.4211167e-05,-0.4138636,0.02421575,1.224458,-1.9766875000000002,-1.9779571972724377,-0.41499999999999915,-0.4668117731209686
99,2001-04-01,0.0032591713,0.008873792,0.0067616263,0.062472925,0.078696415,0.0513198,0.080612786,8.58864e-05,0.00021712821,8.699972e-05,0.16753162,0.906,27.33,-0.00012751762,-0.37596214,0.00034493394,0.44891852,0.00018234877,0.3149096,-0.000402987,-0.03950343,0.008377522,0.9207871,0.00024943054,0.020841481,0.008537561,0.91281927,-4.5004104e-05,-0.54581875,2.511972e-05,0.29716903,-4.2587897e-05,-0.5151996,0.012741536,0.64426965,0.810675,0.8111957256262476,-0.41625000000000156,-0.4682178326785646
100,2001-05-01,0.0036090005,0.0085904505,0.0068471944,0.052244704,0.060880516,0.03477651,0.062497534,8.87446e-05,0.00012490433,9.197278e-05,0.26010954,0.452,27.6,-0.000112280715,-0.33103892,0.00030405913,0.3957215,0.00016356492,0.28247058,-0.0062951706,-0.6170954,-0.007823128,-0.8598529,-0.007971864,-0.6660995,-0.007966869,-0.85180175,-4.3520187e-05,-0.52782154,-4.6216664e-05,-0.54674816,-3.8764665e-05,-0.46894875,0.008858889,0.44794548,0.3859625,0.38621041755576596,-0.2643749999999976,-0.2973815964309765
101,2001-06-01,0.004015349,0.008637898,0.007165008,0.055253092,0.06140727,0.034604426,0.06292768,4.761159e-05,5.068346e-05,5.176668e-05,0.3481268,-0.0153,27.54,-0.00026002992,-0.7666502,0.00036285166,0.47223774,0.00017036172,0.29420838,0.0019430518,0.19047126,-0.0029670633,-0.32611486,0.0006049648,0.050548606,-0.003057696,-0.3269227,-3.8769394e-05,-0.47020295,-7.435687e-05,-0.8796498,-3.3703192e-05,-0.40771848,0.008030385,0.40605253,-0.017415625000000004,-0.01742681168052502,-0.15218750000000014,-0.17118775113698245
102,2001-07-01,0.004562282,0.00821959,0.007156512,0.053897664,0.068336576,0.03242073,0.07026086,2.8293061e-06,0.00012211603,-1.0384335e-06,0.41499627,-0.031,27.25,-0.0001876778,-0.55333334,0.0002554506,0.33245936,0.00013141008,0.22694033,-0.0009001903,-0.08824269,-0.00269074,-0.2957437,-0.0033972561,-0.28386217,-0.0025745556,-0.2752663,-9.090928e-05,-1.1025659,2.6277732e-05,0.31086844,-9.504183e-05,-1.1497518,0.0012628436,0.06385499,0.07225937500000001,0.07230578978804594,-0.01249999999999929,-0.014060595575932384
103,2001-08-01,0.0050336746,0.008565149,0.007581999,0.074276514,0.07718851,0.054052465,0.07920416,4.5538654e-05,3.266996e-05,5.2029845e-05,0.4427701,0.5205,26.8,-0.00015335949,-0.45215213,0.000684578,0.89095235,0.00042892247,0.7407334,0.013740171,1.3469051,0.006995693,0.76890796,0.014861435,1.2417665,0.007259518,0.7761734,-3.4233533e-05,-0.4151911,-1.3598557e-05,-0.16087241,-2.6364349e-05,-0.31893808,-0.015526831,-0.785107,0.557503125,0.5578612292512729,-0.023125000000000284,-0.026012101815476387
104,2001-09-01,0.005296966,0.00893013,0.007971497,0.071794115,0.08440843,0.052790526,0.08677891,9.812754e-05,7.9751524e-05,9.168357e-05,0.45424324,-0.7066,26.52,-0.00016735727,-0.493422,0.00078435335,1.0208062,0.0005198051,0.8976844,0.011010617,1.0793357,0.0090115145,0.9904702,0.012279268,1.0260103,0.009517074,1.0175469,7.599017e-05,0.9216239,4.006232e-05,0.47394162,6.9676214e-05,0.84289575,-0.018491834,-0.935031,-0.732225,-0.7326953343777459,-0.17875000000000085,-0.20106651673584047
105,2001-10-01,0.005092811,0.0086517,0.007688166,0.08657342,0.06643444,0.06966749,0.06811064,0.00011702052,1.826123e-05,0.0001222154,0.42601237,0.7075,26.57,-0.0003027632,-0.89264137,0.00034176,0.44478774,0.00014358619,0.24796803,0.025636237,2.5130386,-0.010386951,-1.1416469,0.025380876,2.120732,-0.010499716,-1.1226088,0.00010233036,1.241083,3.2823054e-06,0.03883003,0.00010674834,1.2913692,-0.028283447,-1.4301393,0.85231875,0.8528662249003687,-0.11343749999999986,-0.12759990485159042
106,2001-11-01,0.0048281583,0.008665905,0.0075402143,0.0684299,0.070473045,0.05852316,0.07180236,5.666634e-05,7.698767e-05,5.922864e-05,0.34979907,0.8186,26.33,-6.2267296e-05,-0.18358357,0.00013428647,0.17476882,7.824646e-05,0.13512872,0.016916934,1.6583133,0.0012155995,0.13360845,0.01866537,1.5596092,0.0010712147,0.11453227,2.5164733e-05,0.30520287,7.722096e-05,0.9135324,2.7690727e-05,0.33498368,-0.019127965,-0.96719664,0.6788375,0.6792735416718264,-0.341562500000002,-0.38420577411236656
107,2001-12-01,0.0035983808,0.008254901,0.006595081,0.05225844,0.05017949,0.048260096,0.051122915,-2.9956096e-05,1.0611023e-05,-2.8289693e-05,0.20664217,-1.3224,26.19,-0.00017610728,-0.5192198,-0.00016936846,-0.22042654,-0.00016016653,-0.27660182,0.011253569,1.1031516,-0.017455377,-1.918549,0.013610527,1.1372453,-0.017923634,-1.9163594,-6.672245e-05,-0.80922323,-1.913888e-06,-0.022641502,-6.485324e-05,-0.7845506,-0.008895114,-0.44977733,-1.0859870967741936,-1.0866846652338902,-0.3632258064516094,-0.40857369338065036
108,2002-01-01,0.0033115714,0.009076568,0.0068080584,0.04436898,0.05442685,0.04144097,0.055568576,-1.4435567e-05,7.033111e-05,-1.3260219e-05,0.09296345,1.3813,26.39,2.8847717e-05,0.08505224,0.00063050445,0.8205777,0.0003905641,0.67448986,0.006231375,0.6108419,-0.014850758,-1.6322712,0.008369096,0.6992907,-0.015204661,-1.6256522,-5.042043e-05,-0.611509,7.046772e-06,0.083364084,-5.0110844e-05,-0.60620713,-0.0051410496,-0.25995484,1.499375,1.500338102335529,-0.05531249999999943,-0.06221813542350241
109,2002-02-01,0.003403584,0.008969458,0.0067306147,0.06433772,0.05698643,0.061896715,0.058359195,7.505437e-05,8.712015e-05,7.6228236e-05,0.055847723,1.3035,26.71,0.0001597905,0.4711129,0.00014184136,0.18460122,0.00015211292,0.26269338,0.013899013,1.362476,-0.00981044,-1.0782816,0.016457383,1.375118,-0.010063175,-1.0759348,1.529941e-05,0.18555428,-1.2802302e-05,-0.15145263,1.5265356e-05,0.18466993,-0.0025048926,-0.12665883,1.1182343750000001,1.1189526570430057,0.04937500000000128,0.05553935252493565
110,2002-03-01,0.0031935612,0.007964863,0.0060491897,0.034575447,0.058762174,0.022655228,0.060226124,-1.6371356e-05,0.00013631504,-1.4997195e-05,0.07299767,0.902,27.29,6.10908e-05,0.18011503,-0.0005499013,-0.7156756,-0.0003088531,-0.5333781,-0.024051428,-2.3576844,-0.009464864,-1.0402987,-0.028580552,-2.3880851,-0.009681847,-1.0351639,-0.00012506582,-1.5168233,-1.5190861e-05,-0.17970954,-0.00012347006,-1.4936574,-0.005458273,-0.2759951,0.6118125000000001,0.6122054891105667,0.07499999999999929,0.08436357345559567
111,2002-04-01,0.0034112858,0.00805197,0.006266377,0.06489545,0.06719811,0.052951023,0.06876382,8.9845395e-05,6.299805e-05,9.24097e-05,0.1433611,0.7484,27.84,2.4596928e-05,0.07251956,-0.00047688838,-0.6206521,-0.00031290064,-0.540368,0.0020195395,0.1979691,-0.00312078,-0.3430101,0.0018806532,0.15714042,-0.003311403,-0.35404858,-4.104511e-05,-0.4978033,-0.00012901044,-1.5262076,-3.7177917e-05,-0.44975334,-0.011428982,-0.5779012,0.653075,0.6534944934941396,0.09375,0.10545446681949568
112,2002-05-01,0.0038541632,0.0077415286,0.0063590766,0.05118636,0.06002589,0.02734091,0.061624203,1.0822016e-05,7.016214e-05,8.854711e-06,0.23106247,0.4014,28.24,0.00013288204,0.39177823,-0.0005448628,-0.7091182,-0.00032455288,-0.560491,-0.0073535144,-0.72084147,-0.008677755,-0.9537863,-0.015407464,-1.2873907,-0.0088402,-0.9451766,-0.000121442776,-1.4728823,-0.00010095885,-1.1943542,-0.00012188274,-1.474455,-0.020188183,-1.0208061,0.3353625,0.33557791536106635,0.37562499999999943,0.4225208970567798
113,2002-06-01,0.00405536,0.007403189,0.0063069174,0.046730082,0.0675462,0.025683515,0.06920037,1.3328064e-05,8.833909e-05,1.4822754e-05,0.3157637,0.5727,28.44,-0.0002200189,-0.64868516,-0.00087185716,-1.134689,-0.0006877291,-1.1876831,-0.006579958,-0.6450122,0.0031718612,0.34862438,-0.008315947,-0.6948497,0.0032149926,0.34374076,-7.305292e-05,-0.8860004,-3.670124e-05,-0.43417966,-7.064712e-05,-0.8546411,-0.024332702,-1.2303717,0.570584375,0.570950881807289,0.747812500000002,0.841175130330182
114,2002-07-01,0.004844713,0.007637998,0.0068076993,0.049599297,0.07226365,0.025526319,0.074203946,7.862409e-05,7.682184e-05,6.8329326e-05,0.40178382,0.3276,28.03,9.4753224e-05,0.27936247,-0.00032614172,-0.42446098,-0.00021740235,-0.375446,-0.005198557,-0.50959784,0.0012363344,0.13588746,-0.010291666,-0.8599335,0.0013685301,0.14632066,-1.5114492e-05,-0.1833116,-1.9016465e-05,-0.22496685,-2.5674075e-05,-0.3105876,-0.011949599,-0.60422593,0.43085937500000004,0.4311361314287434,0.7675000000000018,0.863320568362276
115,2002-08-01,0.005271599,0.007613186,0.006965746,0.054174382,0.066518135,0.032542724,0.068384,1.40637485e-05,6.662264e-05,1.9741456e-05,0.44319433,-0.2285,27.72,8.456502e-05,0.24932444,-0.0002673855,-0.347992,-0.00018733041,-0.32351285,-0.0063619614,-0.6236427,-0.0036746785,-0.40389,-0.006648306,-0.55550784,-0.00356064,-0.3806965,-6.570844e-05,-0.79692507,2.0354124e-05,0.2407915,-5.865274e-05,-0.7095412,-0.015102595,-0.7636557,-0.191496875,-0.19161988031058544,0.8968749999999979,1.0088477325731762
116,2002-09-01,0.0053917756,0.007832201,0.0071888925,0.044974193,0.0824105,0.021509735,0.0845406,-9.1382e-05,-5.5986544e-05,-8.712582e-05,0.45916364,-0.0427,27.81,-7.25477e-05,-0.21389346,-0.00031357538,-0.4081064,-0.00026279967,-0.4538455,-0.015809305,-1.5497355,0.0070135817,0.77087414,-0.019001523,-1.5876969,0.0072787628,0.7782311,-0.00011351937,-1.3767855,-9.567574e-05,-1.1318544,-0.00010913318,-1.3202194,-0.013571441,-0.68623364,-0.068325,-0.06836888759788247,1.1112499999999983,1.249986946700424
117,2002-10-01,0.0056454334,0.007706105,0.007155446,0.030596746,0.05950779,0.011162608,0.060713973,-1.25877195e-05,1.3477406e-05,-1.4424135e-05,0.45129386,-1.4885,27.96,0.0002498594,0.7366645,-0.0006038351,-0.7858684,-0.00038913405,-0.6720203,-0.030340439,-2.9741762,-0.017313603,-1.9029665,-0.033124004,-2.7677193,-0.01789638,-1.9134455,-2.7277882e-05,-0.33083162,-1.5015175e-06,-0.017763115,-2.989119e-05,-0.3616034,-0.0030019581,-0.1517927,-1.34368125,-1.3445443446561611,1.2765625000000007,1.435938323192138
118,2002-11-01,0.0049652164,0.008271715,0.0072806706,0.030846957,0.06829944,0.021024438,0.06979391,8.050069e-06,-5.89818e-05,6.4591304e-06,0.36999017,-1.4251,28.17,7.479079e-05,0.22050692,-0.0002599042,-0.33825538,-0.0001812973,-0.3130939,-0.02066601,-2.0258229,-0.0009580031,-0.10529576,-0.018833352,-1.5736452,-0.00093723834,-0.10020757,-2.345154e-05,-0.28442496,-5.8748512e-05,-0.6950013,-2.5078785e-05,-0.3033862,0.0010631382,0.053756986,-1.5648625,-1.5658676673053986,1.4984375000000014,1.6855138946649464
119,2002-12-01,0.004137671,0.009191807,0.007399025,0.04389063,0.06435394,0.039875463,0.0657403,4.8105117e-05,-6.976734e-05,4.8763613e-05,0.23878217,-1.5921,27.97,0.00036318297,1.0707781,0.0007675383,0.9989221,0.0006437772,1.1117796,0.0028857589,0.28288183,-0.0032809228,-0.36061168,0.005225893,0.4366563,-0.0033062473,-0.35349733,1.1338758e-05,0.1375187,-8.229225e-05,-0.9735263,1.2200067e-05,0.14758813,0.023244888,1.1753668,-1.3556870967741936,-1.356557903216311,1.4167741935483882,1.5936551166321784
120,2003-01-01,0.00344201,0.008767605,0.0066978256,0.02668621,0.07400436,0.017521214,0.075501025,-1.8413574e-06,8.38027e-05,-1.5910283e-06,0.12259878,-0.4717,27.15,0.0001592862,0.46962604,0.00032154098,0.41847345,0.00028033135,0.48412198,-0.011451393,-1.1225435,0.0047267526,0.519525,-0.015550662,-1.2993557,0.0047277883,0.5054859,-3.7826216e-05,-0.4587639,2.051836e-05,0.24273445,-3.8441656e-05,-0.46504122,0.024494283,1.2385418,-0.35362499999999997,-0.3538521460197759,0.7046874999999986,0.79266607559321
121,2003-02-01,0.003555594,0.008783261,0.006696119,0.04751883,0.067615315,0.039642747,0.06903606,-2.1637994e-05,5.717695e-05,-2.090703e-05,0.07794336,0.1278,27.39,0.0003118005,0.91928643,-4.435517e-05,-0.057726495,0.00011761719,0.20312054,-0.0029198788,-0.2862263,0.0008184463,0.08995669,-0.005796585,-0.4843412,0.0006136894,0.065614566,-8.139295e-05,-0.98714995,-4.27455e-05,-0.50568396,-8.186991e-05,-0.9904068,0.019590747,0.9905968,-0.05746562500000002,-0.05750253723186338,0.729375000000001,0.8204357518556801
122,2003-03-01,0.0032978663,0.008076716,0.006173231,0.052450784,0.060198445,0.0434589,0.061756723,0.00011542607,1.2773285e-05,0.00011329022,0.096708365,0.933,27.65,0.0001653959,0.48763937,-0.0004380485,-0.5701034,-0.00018481165,-0.31916305,-0.0061760917,-0.60542244,-0.008028593,-0.88243586,-0.007776879,-0.6498072,-0.008151248,-0.8715153,6.7315996e-06,0.081642166,-0.00013873262,-1.641222,4.817346e-06,0.058276966,0.018252425,0.9229252,0.6428125,0.6432254015223392,0.4349999999999987,0.48930872604245984
123,2003-04-01,0.003449713,0.00824329,0.0064379014,0.070221886,0.059175737,0.06115494,0.06081541,0.00020094475,3.2409454e-05,0.00019967687,0.17542838,-0.1781,27.68,6.302423e-05,0.18581538,-0.00028556865,-0.3716567,-0.00014137616,-0.24415155,0.0073459744,0.7201025,-0.011143155,-1.2247626,0.010084569,0.8426293,-0.011259817,-1.2038773,7.0054244e-05,0.84963185,-0.00015959903,-1.8880739,7.0089256e-05,0.8478924,0.020638287,1.0435652,-0.27342500000000003,-0.27360063068351287,-0.06625000000000014,-0.07452115655244441
124,2003-05-01,0.0037838216,0.008067382,0.0065884166,0.059960425,0.069314696,0.044603802,0.071168505,0.0001890809,0.00011052608,0.00019010082,0.27207598,1.0167,27.32,6.2540406e-05,0.18438892,-0.00021900982,-0.2850329,-9.521283e-05,-0.16442914,0.00142055,0.13925208,0.0006110519,0.06716164,0.0018554293,0.1550328,0.0007041022,0.07528133,5.681612e-05,0.68907726,-6.059491e-05,-0.7168444,5.9363374e-05,0.7181379,0.020825326,1.0530227,0.9506625,0.9512731446179574,-0.5443749999999987,-0.6123389373318727
125,2003-06-01,0.004500742,0.0077580223,0.0067437454,0.048548162,0.046969038,0.026024979,0.048039403,0.00010660272,7.928801e-05,0.00010495614,0.36368003,-0.1021,27.44,0.0002253633,0.6644422,-0.0005170237,-0.67288667,-0.0002509011,-0.4332971,-0.0047618784,-0.46679163,-0.017405298,-1.9130447,-0.007974483,-0.6663183,-0.017945971,-1.9187477,2.0221734e-05,0.2452532,-4.575232e-05,-0.54125494,1.9486266e-05,0.23573165,0.02358362,1.1924946,-0.104215625,-0.10428256643348804,-0.252187499999998,-0.2836725157444425
126,2003-07-01,0.004766916,0.008116093,0.0071596853,0.06001692,0.07524876,0.042874802,0.07702031,0.0001303264,8.9477195e-05,0.00013826381,0.43089387,0.0753,27.5,1.6956124e-05,0.049992066,0.00015195366,0.197762,0.00013458356,0.23242083,0.0052190647,0.51160836,0.004221447,0.463986,0.0070568174,0.5896416,0.0041848943,0.44744074,3.6587815e-05,0.44374433,-6.361108e-06,-0.0752526,4.4260414e-05,0.5354325,0.017160445,0.86770976,0.17855937500000002,0.17867407009034975,0.2375000000000007,0.26715131594272373
127,2003-08-01,0.00505792,0.008116834,0.0072798175,0.07919254,0.06984101,0.05604826,0.07154231,0.00023725064,-9.819033e-05,0.00023683539,0.4508736,-0.2804,27.11,-0.00012911437,-0.38066986,0.00023626257,0.30748683,0.0001267409,0.21887682,0.018656198,1.8288077,-0.00035180151,-0.038667157,0.01685723,1.4085277,-0.00040233135,-0.04301637,0.00015747845,1.9099301,-0.00014445884,-1.7089639,0.0001584412,1.9167144,-0.0074233115,-0.37535635,-0.24339687499999998,-0.24355321754190776,0.28687499999999844,0.32269066846765576
128,2003-09-01,0.0052170563,0.008084681,0.007326694,0.059088804,0.062488478,0.03579315,0.06369541,5.9806724e-05,-0.00010213849,6.232839e-05,0.45597365,0.4666,26.99,-0.00024726707,-0.7290213,-6.109569e-05,-0.07951365,-0.00012499793,-0.21586692,-0.0016946942,-0.16612536,-0.01290844,-1.4187878,-0.0047181062,-0.3942275,-0.013566427,-1.4504955,3.7669357e-05,0.4568615,-0.0001418277,-1.6778371,4.0321032e-05,0.48777655,-0.016761422,-0.8475335,0.440975,0.4412582540574639,0.291249999999998,0.32761187691923177
129,2003-10-01,0.005149537,0.008041259,0.007279139,0.056735173,0.054893345,0.03754029,0.055776156,4.168347e-05,-0.00011477046,3.6940794e-05,0.4396272,-0.6698,27.14,-0.0002460368,-0.72539407,-0.00026868097,-0.349678,-0.0002654409,-0.4584068,-0.004202012,-0.41190973,-0.02192805,-2.410148,-0.006746322,-0.5636977,-0.022834197,-2.4413872,2.6993308e-05,0.3273802,-0.00012974939,-1.5349494,2.147374e-05,0.25977474,-0.014668614,-0.7417116,-0.52498125,-0.5253184642846078,0.4565625000000004,0.5135632534109459
130,2003-11-01,0.00474742,0.00804378,0.0070898198,0.041888434,0.067117624,0.029923517,0.06838207,-2.0852269e-05,-9.702892e-05,-2.2923723e-05,0.36238018,0.6424,27.04,-0.00014300551,-0.42162535,-0.00048783887,-0.6349037,-0.00037214812,-0.64268625,-0.009624533,-0.9434622,-0.0021398216,-0.23519138,-0.009934273,-0.8300711,-0.0023490787,-0.25115874,-5.2353877e-05,-0.63495827,-9.679563e-05,-1.1451029,-5.4461638e-05,-0.6588401,-0.006546855,-0.33103874,0.5026375,0.5029603620926549,0.36843749999999886,0.41443605460061783
131,2003-12-01,0.0037833082,0.007874183,0.006411571,0.026802406,0.0663186,0.013466577,0.06760435,1.9013902e-05,-2.688431e-05,1.4470181e-05,0.22562458,0.2652,27.03,8.82009e-06,0.026004467,-0.0005500857,-0.71591556,-0.00034367666,-0.59351707,-0.014202464,-1.3922222,-0.0013162643,-0.14467284,-0.021182992,-1.7699724,-0.0014422014,-0.15419722,-1.7752458e-05,-0.21530537,-3.940922e-05,-0.46621537,-2.2093365e-05,-0.26727062,0.010087296,0.5100593,0.5016129032258064,0.5019351071832076,0.47677419354839046,0.536298329322034
132,2004-01-01,0.0030915653,0.0089665875,0.0066874623,0.047027085,0.06523299,0.043599665,0.06655068,4.4189957e-05,-2.6607779e-05,4.6399473e-05,0.11514473,-1.6858,26.81,-0.00019115838,-0.56359524,0.00052052364,0.67744184,0.00026996806,0.46622494,0.008889481,0.87140757,-0.0040446147,-0.44455034,0.01052779,0.87966317,-0.004222557,-0.45146737,8.205097e-06,0.09951305,-8.989211e-05,-1.0634335,9.548847e-06,0.115515456,0.01704023,0.86163116,-1.567725,-1.5687320059918082,0.3646874999999987,0.4102178759278378
133,2004-02-01,0.003204517,0.008949008,0.0066431114,0.03736141,0.06665852,0.026910985,0.06851792,-1.0228458e-05,8.774368e-05,-1.030621e-05,0.07158103,-1.5285,26.98,-3.9276434e-05,-0.11579927,0.00012139138,0.15798634,6.460957e-05,0.11157831,-0.0130773,-1.2819259,-0.00013834983,-0.015206333,-0.018528348,-1.5481602,9.5553696e-05,0.010216518,-6.998342e-05,-0.8487729,-1.2178767e-05,-0.14407614,-7.126909e-05,-0.8621653,0.013228413,0.6688884,-1.713765625,-1.7148664381227925,0.31937500000000085,0.3592482169650838
134,2004-03-01,0.0030439196,0.009342003,0.0068326024,0.05341752,0.07487539,0.045972392,0.076741,0.0001081732,8.5775944e-05,0.00010771162,0.096421145,0.3181,27.4,-8.855085e-05,-0.2610758,0.00082723796,1.0766189,0.0004745596,0.81954706,-0.0052093565,-0.5106565,0.006648354,0.73073137,-0.005263388,-0.43978924,0.006833032,0.73057437,-5.2127143e-07,-0.0063220984,-6.572995e-05,-0.77759254,-7.6125434e-07,-0.00920917,0.017965205,0.908402,0.027912500000000007,0.02793042919979356,0.18499999999999872,0.2080968145238037
135,2004-04-01,0.0033888738,0.009003916,0.006895526,0.050675802,0.074052066,0.038830094,0.0758859,-1.7052527e-05,0.00024278642,-1.8539551e-05,0.1669736,-0.4094,27.89,2.1848828e-06,0.0064417818,0.0004750574,0.61826926,0.00031624828,0.5461492,-0.01220011,-1.1959378,0.003733173,0.41031906,-0.012240276,-1.0227522,0.003810674,0.40742984,-0.00014794304,-1.7942827,5.0777933e-05,0.6007085,-0.00014812716,-1.7919422,0.012183517,0.6160537,-0.504725,-0.5050492029687702,0.1437500000000007,0.1616968491232277
136,2004-05-01,0.0037440371,0.008265522,0.0066933795,0.05783294,0.07443668,0.041725393,0.07651901,5.002557e-05,0.00021812215,4.7944966e-05,0.2555916,-0.0943,28.0,2.2755936e-05,0.06709174,-2.0869076e-05,-0.027160235,9.750016e-06,0.016837854,-0.00070693344,-0.06929833,0.0057330355,0.6301272,-0.0010229796,-0.0854764,0.00605461,0.64734703,-8.223922e-05,-0.99741364,4.700116e-05,0.55602884,-8.279248e-05,-1.0015675,0.0043409467,0.21949783,-0.1603375,-0.16044049052653464,0.135625000000001,0.15255746199887169
137,2004-06-01,0.0041901553,0.008408313,0.007076693,0.044075157,0.08043337,0.029224308,0.082312316,-7.027667e-06,0.00012521028,-1.1646445e-05,0.34704068,-0.2359,27.86,-8.5223466e-05,-0.25126562,0.00013326667,0.17344159,8.204626e-05,0.14169084,-0.009234883,-0.905266,0.016059034,1.7650746,-0.0047751535,-0.39899415,0.016326942,1.7456446,-9.340865e-05,-1.1328788,1.6995182e-07,0.0020105485,-9.711632e-05,-1.1748475,0.006944269,0.35113358,-0.238015625,-0.23816851097204164,0.16781250000000014,0.1887634956068977
138,2004-07-01,0.0049024113,0.0078021963,0.006972729,0.062783785,0.06990182,0.048612442,0.07175008,9.791688e-06,6.0826715e-05,1.2335544e-05,0.42874205,-0.2005,27.78,0.00015245145,0.44947505,-0.00016194349,-0.21076323,-5.237246e-05,-0.09044539,0.007985931,0.7828354,-0.0011254996,-0.12370558,0.012794457,1.0690575,-0.0010853335,-0.11604161,-8.39469e-05,-1.0181247,-3.5011588e-05,-0.4141909,-8.166786e-05,-0.98796254,0.015008628,0.75890416,-0.097240625,-0.09730308614083921,0.5175000000000018,0.5821086568436199
139,2004-08-01,0.004981563,0.008164656,0.0073271897,0.062210653,0.053748176,0.041389775,0.05505011,0.000117270756,4.9125694e-05,0.00010771284,0.4601344,-0.7202,27.62,-0.00020547118,-0.60579383,0.00028408505,0.369726,0.00017411308,0.30068687,0.0016743094,0.1641273,-0.016444638,-1.8074571,0.0021987446,0.18371893,-0.01689453,-1.8063297,3.749857e-05,0.45479012,2.8571776e-06,0.03380072,2.9318646e-05,0.35467714,0.0018374622,0.09291031,-0.6831968749999999,-0.6836357168547318,0.796875,0.896362967965716
140,2004-09-01,0.0055196504,0.008904685,0.00804776,0.06543446,0.07562815,0.04351227,0.077143796,-6.0023078e-05,-4.960872e-05,-6.165434e-05,0.46083796,0.855,27.53,5.532708e-05,0.16312174,0.0007589087,0.9876909,0.00059606833,1.0293882,0.0046509653,0.45591938,0.00023122877,0.025414655,0.003001012,0.25075343,-0.00011803955,-0.01262045,-8.216045e-05,-0.9964583,-8.929792e-05,-1.0564041,-8.36617e-05,-1.0120826,-0.011897117,-0.6015722,0.829375,0.8299077373068975,0.8312500000000007,0.9350296057995321
